29,0772245547853
28,7523402081799
28,286604814185
26,5902434348609
22,3891134249693
20,0903198014367
18,1474691803624
15,7362760501606
14,6835391503977
14,2626004751405
13,909806139236
12,0188612493035
11,521402007793
10,6944722225422
10,1805455958834
8,93783418536461
7,71259900213205
7,46611683586859
6,60741198456445
5,9625497322107
5,87261872391112
5,47490157480315
5,45462688244323
5,42406627711477
4,88523509629619
4,85002112378538
4,57684697801172
4,42992853858259
4,26666227824059
4,0659211693983
4,01988448375571
3,91550248197089
3,87020951814878
3,86076462555346
3,79139886657884
3,52875241902148
3,40893083532892
3,3963025789802
3,33561256949193
3,25334166795211
3,22745946693404
3,22367380446129
3,10861257358802
3,09652072578651
3,06708497629202
3,02687580731156
3,00924648726966
3,00201577444972
2,99653805231845
2,96693341386079
2,92464209928565
2,92170386389278
2,90845639870926
2,87956275989234
2,8525227954861
2,83219387835901
2,81692468539369
2,80615915959131
2,80476616897244
2,79039816300711
2,70815083091394
2,69866830952978
2,648822247438
2,62332512245256
2,60118843404269
2,60101737210865
2,59580862834297
2,58242401550132
2,57955851883361
2,56267528759488
2,55208307589681
2,53984210290099
2,53933123700112
2,52202306044012
2,51533742331288
2,50378086950928
2,48450545758799
2,476549100979
2,47140891965124
2,43805181662224
2,42927136747358
2,40677800250327
2,4004181132639
2,39535319006515
2,35266384438577
2,32098705272637
2,28365722642518
2,28143649750886
2,25950387347507
2,25822859025634
2,25498699045967
2,24986810978303
2,2492269392648
2,22809050175498
2,20430325377852
2,19761264914382
2,19740949071742
2,16944764906159
2,14616272472228
2,14161385227188
2,14100940154089
2,13550407160506
2,11174043773163
2,10489967963805
2,09964851698835
2,08671020048906
2,07354613955099
2,04259539158326
2,03539477282494
2,00229422671624
1,99430199430199
1,99426573754873
1,98812326613195
1,98319776228964
1,97348994476072
1,96099007169812
1,95645474147348
1,95227765726681
1,95016628676009
1,94794660525622
1,94574117210855
1,93307675153742
1,92551960453281
1,9173718463815
1,91503913671252
1,90257839953412
1,89746740024787
1,89126640104752
1,87836248677736
1,85440149539466
1,83261575387063
1,82020777642691
1,81885042122625
1,80891186157112
1,79523389364114
1,79405803263607
1,78985195591312
1,77826833467256
1,77352208758735
1,76985489022514
1,76759410801964
1,76451922455875
1,75965137207715
1,75427926831664
1,74773097807168
1,72378434511417
1,72369184429524
1,72101021637078
1,71919246422211
1,71725188385526
1,71367958546986
1,70127059630177
1,69963753601785
1,69190151607305
1,68903436988543
1,68516704069768
1,68394524314107
1,68292032095639
1,68056478040098
1,67793714083244
1,67248983332379
1,66786668594427
1,66325773064265
1,65922278428821
1,64805069110956
1,639684191354
1,63830257017874
1,63794764785074
1,63581852579885
1,62666437755211
1,61092228384772
1,61038403205076
1,60807099786405
1,60567011408594
1,59933439929694
1,59833239933382
1,59638804452151
1,5856732748598
1,5835661902877
1,57879037205949
1,57479661874811
1,57174139154278
1,56986182013727
1,55908292665512
1,55379106475304
1,55238554561222
1,54129200060028
1,53895003131021
1,5375
1,53498840262138
1,53335663466039
1,53323700171179
1,53132712014947
1,52788272553462
1,52457734148302
1,52415332189101
1,51762308599931
1,51633664045668
1,51044055274927
1,50491139244613
1,50222495194266
1,49953830603471
1,49761554101526
1,49751044991936
1,48288400901977
1,47488705405504
1,47073062667252
1,46444528009428
1,45881928122021
1,45757677650669
1,45668054046404
1,44993715854028
1,44213931924273
1,44063453073565
1,4398172222917
1,42822111771635
1,42473322841532
1,42243205617093
1,42026416686458
1,41164168699895
1,40883229477106
1,40855545664874
1,40746819860484
1,40734424072721
1,40724889264033
1,40640417265517
1,40541677377256
1,4022147361028
1,40069253727802
1,39335554556103
1,39252977375196
1,39217495293432
1,3874540806093
1,38544831891877
1,37891396644158
1,37648513618562
1,37254159255069
1,37190216620276
1,37124310869311
1,37037744189394
1,36824997061202
1,36693867426528
1,36609780059263
1,36466079379651
1,35514039179347
1,34578565485018
1,34537261860502
1,34439767854699
1,3414351234296
1,33462356984537
1,32682360935555
1,32611967233401
1,32532305716352
1,32014541312418
1,31469552326398
1,30923276361625
1,30604042182772
1,30530906447803
1,30137400883724
1,29903347093687
1,29756830487263
1,29271520432102
1,28931593764539
1,28897215148205
1,28887545538519
1,28323138525503
1,28023290534488
1,27748638412525
1,26783621150406
1,26211148580497
1,25912782527578
1,2551185892953
1,25480601251349
1,25403736247435
1,25235473790311
1,25135952743747
1,25131579914576
1,24936996478254
1,249308515643
1,24739045129283
1,24517582233125
1,24189678059044
1,24039994203739
1,24026705621622
1,23607641097817
1,23432895473574
1,233583571157
1,23135351845213
1,22989138578636
1,22968785162961
1,22827800072371
1,2252922237135
1,22427420685186
1,21993726036947
1,21853909386688
1,21330783835486
1,20489769067642
1,20111086393063
1,19718528715218
1,19619945982049
1,18981223275702
1,18773848445561
1,18585235008312
1,18546455092053
1,18166325195319
1,18115206216879
1,18107433962593
1,17822517066271
1,17717806392783
1,17369680072969
1,17342763271857
1,17009828261493
1,15871385906796
1,15803801633088
1,15733005012752
1,15268689808206
1,14599347616058
1,14514313585645
1,14142495804524
1,13740528291496
1,13662195953626
1,13633179078369
1,1328052148786
1,13230960136498
1,13207363099378
1,13162572372341
1,12912138844664
1,12776610257449
1,12767370208369
1,12117291936179
1,12060044918926
1,12009256497185
1,11957008508733
1,11756641453196
1,11653179559999
1,11525857913837
1,11414281034148
1,10947778970301
1,10861139035075
1,10847124378753
1,10730289099913
1,10648936905813
1,1060488100616
1,10581092801388
1,10352785233493
1,10229897643666
1,09904115053145
1,09793815814992
1,09677331200219
1,09664869953694
1,09495919810473
1,09418508442049
1,0898441463274
1,08742931709439
1,08534482492399
1,08197450078525
1,07255412002182
1,0719331055179
1,07108081791626
1,06883370026062
1,06847732729536
1,06761565836299
1,06563025142633
1,06329517014215
1,06302277160569
1,06202774881032
1,06194329773266
1,05921168243262
1,05910680293635
1,05851509427098
1,05419206061604
1,05322796619101
1,05246037760864
1,0493354209001
1,04611742389933
1,04588279310228
1,04489649467615
1,03455064004612
1,03157460890253
1,03154987964394
1,03074057739075
1,03042168839833
1,0294315092395
1,02913804396906
1,02633455251249
1,02608093273211
1,02227218113475
1,02072741295939
1,01746983688338
1,01472913684889
1,01300583971968
1,01147677326372
1,01127852716522
1,01058516351933
1,00961714431602
1,00932501470776
1,00853482934827
1,00733936377097
1,00677566242006
1,00404276299289
1,00282850754814
1,00015161569519
0,999151006521829
0,997135373703282
0,996324269177074
0,995398584289618
0,989631629043485
0,986821712773555
0,986270118434652
0,985292103700656
0,983609211285949
0,983418449567538
0,983082224924088
0,98035720673154
0,976529423487418
0,976220522703638
0,975946960267829
0,974203368645007
0,973511433099389
0,972357639765314
0,971981834089788
0,971944675821617
0,971694127587664
0,970774607853146
0,970348212253318
0,969027450693612
0,96826469514017
0,967958656038605
